obj_ID,alpha,delta,u,g,r,i,z,run_ID,rerun_ID,cam_col,field_ID,spec_obj_ID,class,redshift,plate,MJD,fiber_ID
1.23767e+18,186.7435908,33.76680391,23.62589,21.31894,20.3343,19.63851,19.23729,4576.0,301.0,1.0,458.0,4.46539e+18,1.0,0.5920233,3966.0,55571.0,249.0
1.23766e+18,115.8144913,30.14471058,20.90764,20.93948,20.69397,20.69178,20.73838,2825.0,301.0,5.0,54.0,1.15855e+19,0.0,1.408888,10290.0,58099.0,137.0
1.23766e+18,126.7540855,40.3712925,21.33127,21.22881,20.89163,20.69721,20.83441,2825.0,301.0,5.0,145.0,9.9385e+18,0.0,1.362699,8827.0,57444.0,650.0
1.23768e+18,359.0772657,20.16743593,22.68789,22.00504,20.62841,19.79869,19.49194,8096.0,301.0,4.0,222.0,6.87933e+18,1.0,0.6425288,6110.0,56279.0,295.0
1.23767e+18,158.0626043,24.75343981,22.3086,22.24224,21.66143,21.19313,20.82713,5112.0,301.0,3.0,319.0,1.00836e+19,1.0,0.7317168,8956.0,57513.0,228.0
1.23765e+18,200.5081031,66.57943527,18.70436,17.43732,16.98066,16.6982,16.52279,1412.0,301.0,3.0,210.0,5.58488e+17,1.0,0.06764524,496.0,51988.0,151.0
1.23768e+18,15.2372704,11.87162669,22.53424,21.76865,21.77098,21.59392,22.15125,7773.0,301.0,2.0,410.0,5.2468e+18,0.0,0.000446906,4660.0,56191.0,380.0
1.23767e+18,45.23644306,37.2187836,21.78383,20.37756,19.9413,19.82012,19.80792,5934.0,301.0,4.0,192.0,2.75064e+18,0.0,-0.000315797,2443.0,54082.0,230.0
1.23767e+18,37.48922767,25.19873483,18.73422,17.16567,16.59164,16.39303,16.30259,5934.0,301.0,4.0,100.0,2.67857e+18,0.0,8.05e-05,2379.0,53762.0,204.0
1.23767e+18,192.9295696,29.48200425,22.89602,21.51314,20.00739,18.99796,18.4711,4649.0,301.0,3.0,72.0,7.297e+18,1.0,0.5531614,6481.0,56363.0,143.0
1.23768e+18,342.6837676,12.26037054,25.65464,22.00716,21.6265,21.23352,21.03616,7773.0,301.0,5.0,197.0,5.68021e+18,0.0,-0.000623744,5045.0,56181.0,170.0
1.23766e+18,252.9435362,20.44823702,21.10303,18.93561,17.49757,16.12978,15.35591,3927.0,301.0,6.0,177.0,1.76656e+18,0.0,4.45e-05,1569.0,53168.0,70.0
1.23768e+18,346.1055067,2.863849922,24.50024,22.38252,20.80032,19.70793,19.31334,7717.0,301.0,5.0,237.0,4.82905e+18,1.0,0.506718,4289.0,55856.0,233.0
1.23768e+18,357.1538849,2.951011897,24.12914,22.20161,20.44636,19.45984,18.89834,7717.0,301.0,5.0,310.0,4.81781e+18,1.0,0.4721483,4279.0,55508.0,295.0
1.23768e+18,8.032881527,22.2607896,21.73293,21.44796,21.45985,21.12099,20.92815,7917.0,301.0,3.0,154.0,8.57382e+18,1.0,0.8069552,7615.0,56977.0,350.0
1.23766e+18,226.2250465,44.80585477,18.88322,17.75448,17.29257,17.08128,16.98397,3918.0,301.0,4.0,192.0,3.8169e+18,0.0,-0.000491386,3390.0,54945.0,347.0
1.23766e+18,241.6159363,36.18311799,17.6526,16.13642,15.50014,15.21836,15.08972,3918.0,301.0,4.0,289.0,3.9159e+18,0.0,-0.000789167,3478.0,55008.0,72.0
1.23766e+18,359.9398061,26.44972815,22.50606,25.24246,22.33912,20.55424,19.72569,4152.0,301.0,1.0,116.0,8.66392e+18,1.0,0.8906856,7695.0,57654.0,443.0
1.23765e+18,195.8158343,-2.595430939,24.9051,22.03647,20.82506,19.51676,18.85278,1140.0,301.0,3.0,286.0,3.818e+17,0.0,1.02e-05,339.0,51692.0,438.0
1.23765e+18,193.6557876,-2.490771729,19.93753,19.57091,19.37324,19.08497,19.02983,1140.0,301.0,3.0,272.0,3.79461e+17,0.0,1.504334,337.0,51997.0,119.0
1.23766e+18,123.6115565,39.75072131,18.78938,17.55794,17.09592,16.77179,16.62396,2243.0,301.0,4.0,53.0,8.55758e+17,1.0,0.0922523,760.0,52264.0,270.0
1.23768e+18,5.466045007,20.36712613,23.40267,22.89448,21.25626,20.1286,19.55411,8096.0,301.0,4.0,262.0,6.95824e+18,1.0,0.6223869,6180.0,56301.0,659.0
1.23768e+18,1.776702909,1.655605766,24.17059,21.71096,21.54629,21.40479,21.0257,7712.0,301.0,1.0,341.0,4.83687e+18,0.0,4.39e-05,4296.0,55499.0,23.0
1.23766e+18,131.9589688,30.40203509,23.02586,20.51286,18.73727,18.04639,17.59884,3606.0,301.0,2.0,53.0,1.42992e+18,1.0,0.3390315,1270.0,52991.0,83.0
1.23766e+18,135.89017,32.61101565,25.09695,22.26484,20.82825,19.8241,19.21467,3606.0,301.0,2.0,80.0,6.54376e+18,1.0,0.5049229,5812.0,56354.0,101.0
1.23766e+18,242.9402282,26.19575379,19.887,18.00208,17.03234,16.59359,16.2449,3927.0,301.0,4.0,105.0,1.56841e+18,1.0,0.07644869,1393.0,52824.0,115.0
1.23768e+18,349.1298595,11.51073573,22.44374,19.56734,18.13024,17.57829,17.13833,7773.0,301.0,2.0,239.0,6.92096e+18,1.0,0.2387468,6147.0,56239.0,202.0
1.23768e+18,323.6927217,8.991965048,23.24508,21.97048,20.57833,19.67176,19.26348,7773.0,301.0,2.0,71.0,4.60381e+18,1.0,0.5624258,4089.0,55470.0,31.0
1.23766e+18,23.90528012,-1.080959921,22.41057,22.86323,22.356,21.49314,21.7374,4263.0,301.0,1.0,275.0,1.056e+19,1.0,0.8876982,9379.0,58081.0,775.0
1.23766e+18,5.657430228,-1.057122167,23.20474,22.42033,21.94366,21.46567,21.41541,4263.0,301.0,1.0,153.0,1.05892e+19,1.0,0.794432,9405.0,58048.0,291.0
1.23767e+18,220.7695146,14.16436188,23.20728,21.59484,21.31533,21.57566,21.58218,5322.0,301.0,3.0,75.0,6.16221e+18,0.0,2.643308,5473.0,56033.0,584.0
1.23765e+18,165.3857833,66.95976123,19.4892,18.301,17.75135,17.39151,17.16933,1412.0,301.0,5.0,119.0,5.51816e+17,1.0,0.1120085,490.0,51929.0,454.0
1.23767e+18,50.12303075,0.801508456,19.67672,17.53747,16.64016,16.31118,16.11637,4849.0,301.0,5.0,789.0,1.19924e+18,0.0,0.000193039,1065.0,52586.0,573.0
1.23766e+18,178.9593107,54.25648727,21.26512,20.91888,20.892,20.82502,20.6909,2821.0,301.0,2.0,179.0,9.26411e+18,0.0,2.151091,8228.0,57423.0,750.0
1.23766e+18,148.4614585,48.24987462,24.64779,22.46405,20.89819,19.79454,19.15236,2821.0,301.0,2.0,47.0,8.21818e+18,0.0,-4.54e-05,7299.0,56686.0,858.0
1.23768e+18,345.6761518,19.24101944,23.52668,21.83615,20.96323,20.12934,20.26159,8096.0,301.0,4.0,138.0,6.89973e+18,1.0,0.6341733,6128.0,56236.0,767.0
1.23766e+18,358.8660692,30.59140331,25.1275,21.81919,20.8588,19.94534,19.58577,4152.0,301.0,1.0,88.0,7.33211e+18,1.0,0.2892574,6512.0,56567.0,911.0
1.23766e+18,245.1473655,24.81550779,18.11034,16.65678,15.88098,15.45752,15.16152,3927.0,301.0,4.0,121.0,1.77332e+18,1.0,0.09509417,1575.0,53493.0,117.0
1.23768e+18,348.4344794,11.4540489,23.92736,20.36396,18.63706,17.9697,17.53775,7773.0,301.0,2.0,234.0,6.93013e+18,1.0,0.3252977,6155.0,56245.0,774.0
1.23768e+18,11.49699348,11.81659419,24.55819,21.60881,19.64637,18.73988,18.23557,7773.0,301.0,2.0,385.0,6.98641e+18,1.0,0.4713614,6205.0,56187.0,721.0
1.23766e+18,119.5400738,30.39089932,22.72312,21.89826,19.87943,19.03492,18.54777,2777.0,301.0,3.0,77.0,4.22788e+18,1.0,0.4432446,3755.0,55504.0,473.0
1.23768e+18,317.3148679,-2.184221549,21.18879,20.37081,20.18481,20.15358,19.83708,7778.0,301.0,2.0,32.0,4.93384e+18,0.0,2.552134,4382.0,55742.0,538.0
1.23768e+18,337.9030419,2.96471688,22.6362,22.05075,21.68786,21.68552,21.69305,7712.0,301.0,5.0,182.0,1.27712e+19,0.0,1.0104,11343.0,58430.0,352.0
1.23768e+18,11.58226166,11.8540901,21.2357,21.02977,20.83388,20.6012,20.43778,7773.0,301.0,2.0,386.0,1.24322e+19,0.0,1.585743,11042.0,58462.0,202.0
1.23767e+18,110.2371941,39.84236007,19.59639,17.8282,16.97516,16.56569,16.23223,6573.0,301.0,3.0,186.0,1.05465e+19,1.0,0.06982739,9367.0,57758.0,571.0
1.23766e+18,187.5027213,42.41007993,21.50669,21.54224,21.48119,21.22079,21.24031,3893.0,301.0,3.0,187.0,9.43977e+18,0.0,1.892515,8384.0,57513.0,836.0
1.23766e+18,130.3053593,43.05897244,23.49809,20.98696,19.5255,18.07903,17.25588,2825.0,301.0,5.0,170.0,7.1867e+18,0.0,-0.000142756,6383.0,56362.0,284.0
1.23767e+18,341.4960493,29.89922751,15.69896,14.59311,14.32788,14.24421,14.23739,6354.0,301.0,1.0,120.0,2.95105e+18,0.0,-0.000185475,2621.0,54380.0,257.0
1.23766e+18,172.396373,7.433791958,22.69928,22.09579,20.66761,19.56826,19.04238,3841.0,301.0,4.0,51.0,5.45974e+18,1.0,0.5834292,4849.0,55945.0,903.0
1.23766e+18,185.3682503,7.694805061,19.49158,17.63629,16.74449,16.32099,16.01209,3841.0,301.0,4.0,137.0,1.82963e+18,1.0,0.07200085,1625.0,53140.0,156.0
1.23766e+18,190.4611493,7.56197523,22.81144,22.52742,20.32825,19.2512,18.74847,3841.0,301.0,4.0,171.0,6.0878e+18,1.0,0.5760322,5407.0,55926.0,225.0
1.23768e+18,346.8700878,-1.829869223,22.40845,20.27914,18.62295,17.99376,17.56645,8038.0,301.0,5.0,131.0,4.91025e+18,1.0,0.3036669,4361.0,55831.0,722.0
1.23768e+18,347.0576079,-1.927973901,22.78363,21.39317,19.86496,19.34949,18.87396,8038.0,301.0,5.0,133.0,1.03e+19,1.0,0.3038332,9153.0,58022.0,201.0
1.23768e+18,347.1338314,-1.89238242,24.58674,20.97292,19.50634,18.92499,18.61842,8038.0,301.0,5.0,133.0,1.03054e+19,1.0,0.2940972,9153.0,58022.0,122.0
1.23767e+18,240.9900462,18.50632095,21.66093,20.86412,20.51144,20.29763,20.04826,4671.0,301.0,1.0,88.0,4.41939e+18,0.0,-0.000272914,3925.0,55338.0,840.0
1.23766e+18,147.9463213,48.02935427,22.02208,23.05391,21.07151,19.62725,19.05752,2821.0,301.0,2.0,44.0,6.46164e+18,1.0,0.7260017,5739.0,55976.0,373.0
1.23766e+18,164.0161873,52.64883209,25.34081,22.16542,20.69527,19.63639,19.08047,2821.0,301.0,2.0,119.0,7.55046e+18,1.0,0.5700176,6706.0,56385.0,651.0
1.23768e+18,13.26032535,11.91896972,22.13137,21.65583,21.56478,21.22825,20.97674,7773.0,301.0,2.0,397.0,6.9874e+18,0.0,0.8910412,6206.0,56245.0,252.0
1.23768e+18,357.3920477,20.06448476,24.82368,22.76061,21.34516,20.16591,19.56667,8096.0,301.0,4.0,211.0,6.88716e+18,1.0,0.5410749,6117.0,56272.0,105.0
1.23767e+18,158.3973912,24.77217855,22.64292,22.50205,22.00511,21.87272,21.49765,5112.0,301.0,3.0,321.0,1.00847e+19,1.0,0.8939562,8957.0,57511.0,184.0
1.23767e+18,186.731729,25.10195753,25.43827,21.08403,19.28861,18.69727,18.40499,5224.0,301.0,4.0,218.0,6.73299e+18,1.0,0.3819129,5980.0,56338.0,378.0
1.23767e+18,187.0937407,25.1543975,20.71196,18.6859,17.70141,17.31089,17.0296,5224.0,301.0,4.0,220.0,2.99388e+18,1.0,0.1522581,2659.0,54498.0,391.0
1.23766e+18,340.800729,-0.291503192,22.35328,22.61955,22.05798,21.83292,21.26052,4192.0,301.0,3.0,228.0,1.03777e+19,1.0,1.002869,9217.0,57934.0,984.0
1.23766e+18,342.4247322,-0.349250835,26.83755,22.2999,22.28582,21.61147,22.94962,4192.0,301.0,3.0,238.0,1.03765e+19,1.0,0.812308,9216.0,57693.0,679.0
1.23766e+18,239.984236,28.08793504,19.10455,17.82092,17.32928,16.97721,16.82495,3927.0,301.0,4.0,83.0,1.56737e+18,1.0,0.09348375,1392.0,52822.0,414.0
1.23766e+18,233.8882219,31.52136201,17.68997,15.94149,15.08143,14.62367,14.29829,3927.0,301.0,4.0,41.0,1.56397e+18,1.0,0.0535435,1389.0,53135.0,363.0
1.23767e+18,243.5946033,17.29641389,20.53238,19.55679,19.28634,19.17673,19.2288,4671.0,301.0,1.0,106.0,2.4636e+18,0.0,0.000268119,2188.0,54595.0,465.0
1.23766e+18,230.6660454,10.33035036,20.8865,18.87983,18.16419,17.88714,17.72318,3972.0,301.0,3.0,45.0,6.18141e+18,0.0,5.63e-05,5490.0,56003.0,802.0
1.23768e+18,39.69827793,2.637836125,22.05317,21.91947,21.32886,20.81042,20.38565,7717.0,301.0,5.0,594.0,1.06027e+19,1.0,0.4894837,9417.0,58055.0,531.0
1.23768e+18,26.16334726,19.29547157,22.03009,22.8144,20.85818,19.79866,19.47318,7923.0,301.0,5.0,346.0,5.76578e+18,1.0,0.4798294,5121.0,55856.0,153.0
1.23768e+18,354.5106955,20.25309598,22.02736,22.15086,20.23311,19.40155,18.86997,7923.0,301.0,5.0,147.0,6.89636e+18,1.0,0.4351147,6125.0,56273.0,803.0
1.23768e+18,8.716276787,20.38773375,24.07086,22.38014,20.72262,19.43166,18.79353,7923.0,301.0,5.0,236.0,6.96618e+18,1.0,0.6945865,6187.0,56244.0,881.0
1.23766e+18,145.747074,31.55962782,22.65039,22.68802,21.8908,21.35569,22.19069,4518.0,301.0,5.0,124.0,1.17603e+19,1.0,0.7487408,10445.0,58158.0,820.0
1.23766e+18,234.2077777,31.2765399,20.42681,18.45641,17.48401,17.06707,16.69632,3927.0,301.0,4.0,44.0,1.56276e+18,1.0,0.09988266,1388.0,53119.0,33.0
1.23766e+18,252.8730257,19.41662352,16.15454,14.30195,13.45793,13.03615,12.71279,3927.0,301.0,4.0,181.0,1.76546e+18,1.0,0.02258195,1568.0,53169.0,174.0
1.23766e+18,30.64563518,-1.142145081,21.46245,20.54387,20.64488,19.21279,18.43258,4263.0,301.0,1.0,320.0,4.06347e+18,0.0,0.000164165,3609.0,55201.0,362.0
1.23766e+18,339.7739124,-0.379776613,24.87718,23.058,22.22028,21.1415,19.95624,4192.0,301.0,3.0,221.0,1.03021e+19,0.0,1.018138,9150.0,58043.0,573.0
1.23766e+18,242.0342677,26.92233464,20.42562,18.49173,17.37427,16.90111,16.4172,3927.0,301.0,4.0,98.0,1.56726e+18,1.0,0.1100608,1392.0,52822.0,29.0
1.23765e+18,183.7349336,-2.567458991,20.87098,18.33453,17.75295,17.5594,17.5209,1140.0,301.0,3.0,206.0,3.75034e+17,1.0,0.2844616,333.0,52313.0,399.0
1.23766e+18,235.5332742,30.61626018,23.92,22.68821,21.12696,19.95259,19.60538,3927.0,301.0,4.0,53.0,5.31674e+18,1.0,0.6014752,4722.0,55735.0,891.0
1.23766e+18,179.4684864,54.32414142,20.32755,20.20231,20.06267,19.97901,20.07419,2821.0,301.0,2.0,181.0,7.53138e+18,0.0,1.453503,6689.0,56396.0,870.0
1.23768e+18,11.7908331,11.91302406,22.54504,21.74643,21.39597,21.14469,21.1471,7773.0,301.0,2.0,387.0,1.24322e+19,0.0,-0.000432501,11042.0,58462.0,124.0
1.23768e+18,19.61752235,11.64422065,21.29604,20.57502,20.43169,20.3771,20.42183,7773.0,301.0,2.0,438.0,5.25484e+18,0.0,2.548944,4667.0,55868.0,958.0
1.23768e+18,19.95963791,11.49685307,21.91576,21.65977,21.3102,21.01866,20.77148,7773.0,301.0,2.0,441.0,1.25e+19,0.0,1.455494,11074.0,58488.0,350.0
1.23768e+18,20.28805932,11.58118929,21.65558,20.54378,20.30998,20.211,20.06029,7773.0,301.0,2.0,443.0,1.24683e+19,0.0,2.853039,11074.0,58488.0,261.0
1.23768e+18,339.9390945,20.42172683,22.17715,22.14944,21.06108,19.97582,20.1282,8102.0,301.0,3.0,103.0,5.65791e+18,1.0,0.6549159,5025.0,55836.0,947.0
1.23768e+18,13.78169835,11.7508937,23.18134,22.47561,20.58814,19.55834,19.22106,7773.0,301.0,2.0,400.0,6.98739e+18,1.0,0.5631278,6206.0,56245.0,201.0
1.23765e+18,193.6001507,-2.510988316,24.12964,22.90864,21.66159,21.1833,20.68521,1140.0,301.0,3.0,272.0,4.27178e+18,0.0,0.000514976,3794.0,55241.0,414.0
1.23767e+18,132.624276,-1.39793743,24.52744,21.98547,20.47437,19.60489,19.19802,6574.0,301.0,4.0,104.0,4.292e+18,1.0,0.4065835,3812.0,55513.0,243.0
1.23766e+18,121.8631938,32.73027007,20.05276,18.33447,17.62856,17.22593,16.88189,2777.0,301.0,3.0,97.0,9.28939e+17,1.0,0.07213278,825.0,52289.0,259.0
1.23767e+18,336.3664933,22.49278028,23.60974,21.48542,19.716,18.87967,18.57688,4880.0,301.0,4.0,60.0,6.8884e+18,1.0,0.4420359,6118.0,56189.0,543.0
1.23766e+18,117.337927,28.38912619,20.27449,18.39041,17.51821,17.07432,16.85168,2777.0,301.0,3.0,58.0,1.19247e+18,1.0,0.07091396,1059.0,52618.0,507.0
1.23766e+18,241.7501889,6.622893362,24.63466,21.9404,20.9838,20.03023,21.78583,3894.0,301.0,3.0,254.0,5.51e+18,1.0,0.00017887,4895.0,55708.0,616.0
1.23767e+18,160.1193552,31.16376479,23.87847,22.59186,21.19928,20.13253,19.34898,4576.0,301.0,1.0,307.0,1.28175e+19,1.0,0.659749,11384.0,58522.0,769.0
1.23766e+18,126.4130001,39.89974192,21.92019,21.62306,21.3284,21.11678,21.03497,2825.0,301.0,5.0,141.0,9.93849e+18,0.0,1.26861,8827.0,57444.0,625.0
1.23768e+18,44.48828915,3.008231471,23.24093,23.4135,22.98413,22.44777,22.01844,7675.0,301.0,6.0,165.0,1.05993e+19,1.0,0.9841374,9414.0,58155.0,157.0
1.23768e+18,7.061956122,-7.274035993,23.19783,22.85586,21.38603,20.16103,19.7523,8067.0,301.0,4.0,16.0,8.05135e+18,1.0,0.5014632,7151.0,56598.0,154.0
1.23766e+18,115.6156025,49.08724121,20.82405,19.21899,18.62873,18.43655,18.44691,4264.0,301.0,4.0,87.0,2.10324e+18,0.0,0.000148948,1868.0,53318.0,210.0
1.23766e+18,244.6742287,25.34657645,19.55336,18.34353,17.74331,17.36488,17.21529,3927.0,301.0,4.0,117.0,1.77333e+18,1.0,0.1014757,1575.0,53493.0,148.0
1.23766e+18,172.2081229,7.497992063,19.96967,18.15351,17.20182,16.66667,16.26392,3841.0,301.0,4.0,50.0,1.82185e+18,1.0,0.115811,1618.0,53116.0,513.0
1.23766e+18,182.0481772,7.6072921,21.01261,19.41625,18.02508,17.49048,17.13962,3841.0,301.0,4.0,115.0,6.07211e+18,1.0,0.2404816,5393.0,55946.0,470.0
1.23766e+18,202.7399994,7.224634624,22.30677,21.65311,20.72042,19.83366,19.36827,3841.0,301.0,4.0,252.0,5.44613e+18,1.0,0.5946945,4837.0,55707.0,549.0
1.23768e+18,347.4943823,-1.839725557,25.42817,22.29348,20.67437,19.52501,19.02324,8038.0,301.0,5.0,136.0,4.90907e+18,1.0,0.6017754,4360.0,55539.0,515.0
1.23768e+18,344.3331202,2.675199714,21.61972,21.50873,21.31867,20.99278,20.89461,7712.0,301.0,4.0,225.0,1.0327e+19,0.0,1.631623,9172.0,58015.0,748.0
1.23767e+18,255.9707517,45.34204845,24.05667,21.41545,19.64079,18.86147,18.39714,5416.0,301.0,5.0,14.0,6.78361e+18,1.0,0.4087491,6025.0,56098.0,232.0
1.23767e+18,237.2727912,20.21127657,19.39344,19.3609,19.0712,19.06577,19.14094,4671.0,301.0,1.0,62.0,2.44098e+18,0.0,1.276274,2168.0,53886.0,120.0
1.23766e+18,213.7098047,56.97325332,19.90453,18.36363,17.56587,17.10055,16.79482,3225.0,301.0,4.0,52.0,1.30616e+18,1.0,0.0745101,1160.0,52674.0,432.0
1.23767e+18,206.6727234,27.98447852,18.91508,17.70307,17.18829,16.90742,16.73602,4649.0,301.0,3.0,153.0,2.27095e+18,1.0,0.05215954,2017.0,53474.0,29.0
1.23767e+18,345.7140151,25.67327413,18.47566,17.31879,16.81042,16.59652,16.49559,6366.0,301.0,4.0,79.0,8.62241e+18,0.0,-0.000699832,7658.0,57312.0,988.0
1.23765e+18,7.920700151,15.20349751,22.94501,22.6326,20.86606,19.64455,19.09916,1904.0,301.0,4.0,202.0,6.97164e+18,1.0,0.5859121,6192.0,56269.0,247.0
1.23768e+18,17.6075582,30.43289749,24.3801,19.65418,18.01773,17.41869,17.04237,8116.0,301.0,6.0,332.0,7.05164e+18,1.0,0.3382316,6263.0,56279.0,463.0
1.23768e+18,10.87169053,20.45908574,26.02025,23.40227,21.36553,20.20363,19.43541,7923.0,301.0,5.0,250.0,8.5749e+18,1.0,0.7321413,7616.0,56902.0,159.0
1.23767e+18,211.2360329,27.00787232,19.07693,18.07678,17.46506,17.30033,16.90555,4649.0,301.0,3.0,181.0,2.39035e+18,1.0,0.1575612,2123.0,53793.0,235.0
1.23767e+18,121.0720763,43.09265342,26.32042,23.71269,21.96794,20.57235,19.82078,6573.0,301.0,6.0,244.0,7.18108e+18,0.0,1.19e-05,6378.0,56330.0,344.0
1.23766e+18,175.1630695,54.17131963,19.47248,18.41926,17.88866,17.58638,17.38805,2821.0,301.0,2.0,164.0,1.14167e+18,1.0,0.1329853,1014.0,52707.0,24.0
1.23766e+18,145.5093114,47.19257665,21.11854,19.71263,18.27595,17.71584,17.36162,2821.0,301.0,2.0,32.0,6.46395e+18,1.0,0.297171,5741.0,55980.0,562.0
1.23766e+18,138.6764142,50.20119424,24.08766,20.69863,18.96515,18.16602,17.65947,2243.0,301.0,4.0,153.0,8.62504e+17,1.0,0.4493852,766.0,52247.0,236.0
1.23767e+18,241.5568906,18.39913143,20.38623,19.40151,19.07713,18.92959,18.85932,4671.0,301.0,1.0,91.0,3.70321e+18,0.0,-0.000273013,3289.0,54910.0,456.0
1.23768e+18,8.979315263,1.551228976,21.89614,22.08183,21.64033,21.40055,21.6133,7712.0,301.0,1.0,389.0,8.84396e+18,0.0,1.376425,7855.0,57011.0,70.0
1.23768e+18,340.2951868,18.57890202,26.86662,22.7437,21.38826,19.90621,19.53214,8096.0,301.0,4.0,103.0,5.65888e+18,1.0,0.692468,5026.0,55855.0,389.0
1.23767e+18,118.947924,13.21164424,24.63466,21.33602,20.41781,19.4244,22.8269,5061.0,301.0,4.0,30.0,5.07349e+18,0.0,9.52e-05,4506.0,55568.0,671.0
1.23767e+18,267.578978,25.42781499,18.52971,17.57927,17.29726,17.19972,17.12515,4828.0,301.0,4.0,125.0,2.458e+18,0.0,-0.0003829,2183.0,53536.0,589.0
1.23766e+18,117.3905232,28.34196233,20.37351,17.71268,16.43666,15.86673,15.60221,2777.0,301.0,3.0,58.0,1.19247e+18,0.0,7.57e-05,1059.0,52618.0,508.0
1.23766e+18,116.6459971,27.56086591,18.95453,17.31941,16.45584,16.06454,15.73799,2777.0,301.0,3.0,51.0,1.19237e+18,1.0,0.0812413,1059.0,52618.0,169.0
1.23766e+18,118.9097685,29.96143127,22.27678,21.37665,20.08349,19.14804,18.3705,2777.0,301.0,3.0,72.0,4.22443e+18,0.0,-4.02e-05,3752.0,55236.0,181.0
1.23767e+18,330.3757654,21.24113123,25.62583,24.89984,21.78113,20.59637,19.84414,4880.0,301.0,4.0,22.0,8.52888e+18,0.0,4.58e-05,7575.0,56947.0,683.0
1.23767e+18,338.334092,22.87123265,24.99568,21.96577,20.3043,19.45691,18.92925,4880.0,301.0,4.0,73.0,7.08311e+18,1.0,0.4832232,6291.0,56209.0,265.0
1.23767e+18,337.3726918,22.69742293,24.00931,20.97756,19.30005,18.59288,18.26798,4880.0,301.0,4.0,67.0,7.09207e+18,1.0,0.2890566,6299.0,56478.0,94.0
1.23766e+18,197.1061995,47.53859745,18.65721,17.4115,16.96343,16.64636,16.48072,3716.0,301.0,5.0,93.0,1.64285e+18,1.0,0.09732842,1459.0,53117.0,600.0
1.23767e+18,38.03785196,25.73904639,19.95566,19.86529,20.14185,20.37165,20.56779,5934.0,301.0,4.0,105.0,2.70117e+18,0.0,-8.1e-05,2399.0,53764.0,478.0
1.23768e+18,329.6485648,18.56471128,23.27169,21.53852,19.79155,18.95802,18.3782,8102.0,301.0,3.0,37.0,5.65225e+18,1.0,0.4816127,5020.0,55852.0,841.0
1.23767e+18,44.9638286,0.629330118,19.78907,19.3839,19.42823,19.17646,19.00586,4849.0,301.0,5.0,755.0,1.05497e+19,0.0,0.4703995,9370.0,58056.0,3.0
1.23766e+18,143.7651058,46.5432053,23.25049,21.44066,19.84343,18.53288,17.7955,2821.0,301.0,2.0,23.0,9.39039e+17,0.0,8.6e-05,834.0,52316.0,140.0
1.23766e+18,125.5692705,3.708146924,23.93977,22.16478,20.4459,19.57548,19.11088,3015.0,301.0,3.0,76.0,5.39549e+18,1.0,0.471288,4792.0,55925.0,639.0
1.23766e+18,249.1700656,22.27573554,17.42618,16.23312,15.68441,15.4577,15.31596,3927.0,301.0,4.0,151.0,1.76777e+18,0.0,-0.000259129,1570.0,53149.0,386.0
1.23768e+18,13.58667172,11.80855934,19.93316,18.93743,18.64711,18.5089,18.49414,7773.0,301.0,2.0,399.0,6.98739e+18,0.0,-0.001171346,6206.0,56245.0,202.0
1.23766e+18,236.7464862,43.21244086,25.40508,23.01279,22.54697,20.98303,19.97295,3187.0,301.0,2.0,74.0,9.57927e+18,1.0,0.9982389,8508.0,57845.0,401.0
1.23766e+18,129.6511236,28.97371214,20.62735,18.5828,17.6145,17.17449,16.82819,3606.0,301.0,2.0,37.0,1.42885e+18,1.0,0.09296735,1269.0,52937.0,292.0
1.23766e+18,141.6359932,35.44165515,24.68357,21.18513,19.59787,18.66559,18.13165,3606.0,301.0,2.0,117.0,6.5417e+18,1.0,0.4940881,5810.0,56358.0,821.0
1.23766e+18,137.7379122,33.59119821,21.66236,19.61026,18.12907,17.57738,17.2073,3606.0,301.0,2.0,92.0,6.54271e+18,1.0,0.2311433,5811.0,56334.0,388.0
1.23767e+18,172.4818067,28.10162143,20.10875,19.28106,18.99067,18.84174,18.81342,5112.0,301.0,6.0,408.0,7.21151e+18,0.0,0.000510843,6405.0,56342.0,456.0
1.23766e+18,341.4395087,-0.271693793,21.90152,23.33696,21.31207,20.20925,19.34572,4192.0,301.0,3.0,232.0,1.03022e+19,1.0,0.9257445,9150.0,58043.0,925.0
1.23768e+18,334.7233707,19.66542394,22.10732,22.67747,21.03613,19.91906,19.35793,8102.0,301.0,3.0,70.0,5.65563e+18,1.0,0.6813487,5023.0,55858.0,843.0
1.23768e+18,44.42023813,3.120953989,23.58547,23.11111,22.95522,22.39829,22.27241,7675.0,301.0,6.0,165.0,1.05995e+19,1.0,1.371361,9414.0,58083.0,859.0
1.23767e+18,111.7318419,40.23407341,19.7495,18.36312,17.75174,17.37406,17.1735,6573.0,301.0,3.0,194.0,1.95241e+18,1.0,0.08869503,1734.0,53034.0,353.0
1.23767e+18,145.0156567,14.64617571,24.57541,23.05795,22.56074,21.68651,21.38066,5972.0,301.0,6.0,199.0,1.0793e+19,1.0,0.794523,9586.0,57787.0,310.0
1.23767e+18,148.8000205,15.17623917,24.75793,22.82009,22.00439,21.40827,20.67824,5972.0,301.0,6.0,224.0,1.07943e+19,1.0,0.7315274,9587.0,57784.0,987.0
1.23767e+18,162.106452,23.38981576,20.78325,19.24884,18.76233,18.67414,18.66841,5137.0,301.0,4.0,323.0,3.66043e+18,0.0,0.002654002,3251.0,54882.0,485.0
